date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),Unnamed: 0
20180404,4397.6,1202.0,4809.0,508.0,2082.0,3729.0,2198.4,4086.0,99.5,554.0,3296.2,1380.0,1334.8,1425.0,2500.0,790.0,1827.6,1874.0,
20180405,4120.2,1200.0,5620.0,490.0,2022.4,3976.0,1968.5,4076.0,93.0,458.0,3133.2,1369.0,1048.4,1524.0,2413.0,818.0,1800.3,1712.0,
20180406,3764.0,1027.0,6384.5,520.0,1760.5,4437.0,2071.0,3786.0,92.5,364.0,3237.2,1261.0,1151.5,1205.0,2217.5,1109.0,1931.3,1512.0,
20180407,4180.6,1009.0,7168.5,520.0,2030.9,4334.0,2131.7,3890.0,60.5,754.0,3697.2,1225.0,1240.2,1074.0,2034.5,1259.0,1963.3,1333.0,
20180408,,,,,,,,,,,,,,,,,,,
20180409,4923.6,1066.0,7046.0,568.0,2289.1,3846.0,2262.6,4298.0,108.0,813.0,3539.9,1583.0,1203.6,1103.0,3458.0,1112.0,2101.6,1642.0,
20180410,4269.6,1136.0,6488.0,681.0,2010.7,4257.0,1708.5,5143.0,83.5,765.0,3219.2,1849.0,976.3,1042.0,3662.18,1108.0,1689.11,2043.0,
20180411,4161.5,1369.0,7526.0,743.0,1520.8,3841.0,1767.7,5628.0,110.0,593.0,3053.2,1839.0,1162.8,971.0,3654.0,881.0,1607.3,2227.0,
20180412,3764.5,1322.0,8599.0,636.0,1692.2,4288.0,1725.4,5907.0,68.0,730.0,3061.7,2034.0,1212.8,899.0,3008.0,817.0,1562.8,2047.0,
20180413,3802.5,1456.0,8704.5,564.0,1647.94,4378.0,1914.5,6582.0,96.0,468.0,3124.2,2426.0,1147.3,856.0,2365.0,870.0,1365.63,3270.0,
20180414,3653.0,1478.0,6221.0,595.0,1616.0,4652.0,2060.5,8584.0,80.5,428.0,3271.2,3828.0,1033.5,1107.0,1870.0,1064.0,1249.3,2813.0,
20180415,,,,,,,,,,,,,,,,,,,
20180416,4754.0,1429.0,6985.5,608.0,1901.0,4518.0,2355.1,6894.0,81.0,624.0,3972.9,3080.0,1113.6,1135.0,2789.5,1166.0,1540.1,3292.0,
20180417,4151.6,1314.0,5185.5,663.0,1696.13,4105.0,1886.2,6142.0,83.5,651.0,3476.0,2128.0,1233.3,886.0,2770.5,1218.0,1412.31,3011.0,
20180418,4017.6,1577.0,5893.5,682.0,1626.11,4294.0,2040.4,6443.0,83.5,670.0,3186.0,2361.0,1284.8,796.0,2272.0,2166.0,1425.32,2994.0,
20180419,4215.5,1421.0,5316.0,745.0,1658.3,4567.0,1899.4,6527.0,84.5,896.0,3080.2,2810.0,1119.3,805.0,2814.0,1255.0,1393.31,2816.0,
20180420,4311.1,1369.0,5521.5,803.0,1690.0,4804.0,1916.5,7402.0,85.5,822.0,3124.2,3398.0,1121.3,835.0,2671.5,1232.0,1471.62,2673.0,
20180421,3497.0,1335.0,4977.5,865.0,1161.0,4895.0,2110.0,7343.0,99.0,567.0,3651.0,3372.0,1085.5,850.0,2319.0,1140.0,1376.02,2519.0,
20180422,,,,,,,,,,,,,,,,,,,
20180423,4274.0,1409.0,6008.0,894.0,1482.3,5361.0,2291.8,7049.0,98.5,682.0,3794.6,2674.0,1023.1,907.0,2794.6800000000003,1176.0,1583.4,2472.0,
20180424,4087.0,1324.0,4874.5,884.0,1400.0,5695.0,1966.9,7137.0,64.5,839.0,3391.4,2309.0,966.9,1052.0,2739.0,1143.0,1238.6,2514.0,
20180425,4727.1,1282.0,5597.0,893.0,1242.4,5408.0,2196.7,6153.0,99.0,685.0,3410.2,2098.0,901.0,1154.0,2174.5,1351.0,1428.3,2314.0,
20180426,4285.1,1142.0,6708.0,834.0,1428.5,5640.0,2050.5,5271.0,75.5,758.0,3230.4,1780.0,1377.2,891.0,2633.0,1315.0,1463.6,2162.0,
20180427,4794.5,1097.0,3779.5,879.0,1458.1,5305.0,1960.5,5653.0,70.5,839.0,3396.4,1859.0,864.7,1015.0,2788.5,1269.0,1367.1,2118.0,
20180428,4276.0,1059.0,5526.0,869.0,1335.5,4938.0,1934.0,6290.0,80.0,1099.0,3664.0,1851.0,981.5,1007.0,2182.0,1356.0,1323.0,2081.0,
20180429,,,,,,,,,,,,,,,,,,,
20180430,5629.4,1026.0,7358.5,840.0,2223.8,4825.0,2106.7,6752.0,93.0,1131.0,3901.2,1829.0,998.9,1544.0,3355.0,1300.0,1497.1,1978.0,
20180501,5454.6,924.0,6421.0,853.0,1689.3,5184.0,1750.4,7236.0,85.0,814.0,3374.0,1562.0,1192.0,1359.0,3431.5,1216.0,1459.0,1764.0,0.0
20180502,4844.0,865.0,5017.0,883.0,1495.6999999999998,4764.0,2034.5,7398.0,77.0,671.0,3044.4,1879.0,1156.3,1185.0,2544.0,1412.0,1458.1,1788.0,0.0
20180503,4507.5,916.0,6172.0,866.0,1494.2,4968.0,2042.4,6884.0,67.5,956.0,3330.4,1881.0,1271.3,986.0,3104.0,1363.0,1573.6,1846.0,0.0
20180504,4395.5,956.0,6574.5,855.0,1467.6,4728.0,2318.5,6308.0,91.0,925.0,3604.7,1836.0,1231.3,1045.0,3113.1800000000003,1343.0,1724.3,1726.0,0.0
20180505,4301.0,1035.0,8653.0,747.0,1309.5,5237.0,2478.4,4654.0,86.0,720.0,4025.0,1207.0,1159.0,930.0,2529.0,1345.0,1730.0,1476.0,0.0
20180506,,,,,,,,,,,,,,,,,,,0.0
20180507,5109.0,1035.0,7274.5,734.0,1668.6,5067.0,2356.3,5918.0,91.0,866.0,3654.0,1629.0,818.0,1118.0,3283.5,1369.0,1540.0,1601.0,0.0
20180508,4957.5,1014.0,6260.0,714.0,1217.6,5349.0,1790.5,6850.0,59.0,1676.0,3284.6,1551.0,886.9000000000001,1345.0,3752.5,1160.0,1865.4,1498.0,0.0
20180509,4738.0,916.0,5168.0,721.0,1477.2,4994.0,1936.5,6577.0,87.5,1262.0,3332.4,1451.0,1118.3,1140.0,3194.0,1089.0,1696.8,1421.0,0.0
20180510,4418.0,1002.0,6442.0,710.0,1235.8,5492.0,1844.5,6541.0,109.0,876.0,3376.2,1586.0,1055.3,1124.0,3080.1800000000003,1119.0,1753.0,1406.0,0.0
20180511,5326.1,841.0,7543.5,615.0,1521.2,4827.0,1903.9,7225.0,86.0,616.0,3288.4,1737.0,966.3,1131.0,2777.55,1301.0,1738.0,1438.0,0.0
20180512,4332.0,869.0,5832.0,606.0,1282.0,5258.0,2051.5,7524.0,94.0,506.0,3894.0,1896.0,664.0,1936.0,2453.0,1246.0,1712.5,1444.0,0.0
20180513,,,,,,,,,,,,,,,,,,,0.0
20180514,19863.0,473.0,6540.5,619.0,1396.9,4296.0,2321.5,7105.0,107.0,650.0,3672.9,1840.0,962.6,1534.0,2954.5,1322.0,1628.6,1599.0,0.0
20180515,5228.1,737.0,5983.0,664.0,1364.4,5233.0,2105.8,6474.0,90.5,749.0,3446.2,1420.0,1178.3,1130.0,2625.5,1432.0,1638.1,1692.0,0.0
20180516,4687.1,734.0,7999.0,605.0,1645.8,4240.0,2169.1,5866.0,111.0,784.0,3260.4,1129.0,1034.3,1158.0,4086.0,1335.0,1790.8,1420.0,0.0
20180517,5012.1,741.0,7810.5,560.0,1220.9,4564.0,2045.1,5553.0,84.5,719.0,2963.5,1165.0,1138.3,1080.0,4152.5,1058.0,1650.3,1291.0,0.0
20180518,4446.6,630.0,6714.5,483.0,1452.0,4386.0,2256.1,4569.0,89.5,596.0,2783.2,1182.0,912.0,1011.0,2903.0,925.0,1593.8,1195.0,0.0
20180519,4074.0,750.0,5083.0,518.0,1185.0,5083.0,2420.5,4581.0,77.0,675.0,2714.0,2155.0,817.0,1089.0,2259.5,941.0,1731.5,1274.0,0.0
20180520,,,,,,,,,,,,,,,,,,,0.0
20180521,5374.1,809.0,8791.0,523.0,1950.5,4125.0,2629.8,4594.0,93.5,989.0,3521.6,2063.0,842.9,1700.0,4927.23,866.0,1975.2,1527.0,0.0
20180522,5141.0,772.0,7579.5,543.0,1351.7,4436.0,1851.0,5494.0,91.0,1421.0,3142.0,2545.0,751.0,1964.0,4269.0,710.0,1620.0,1449.0,0.0
20180523,4878.0,765.0,7539.5,553.0,1701.0,4556.0,1922.2,6647.0,135.0,1339.0,3281.4,3077.0,826.6,1804.0,3450.0,773.0,1406.6,1708.0,0.0
20180524,4194.6,890.0,5554.0,577.0,1473.5,4397.0,1723.6,7657.0,84.5,1398.0,3070.2,3202.0,813.3,1520.0,4092.5,590.0,1451.1,1909.0,0.0
20180525,5037.5,985.0,7621.5,585.0,1704.0,4229.0,2260.1,7017.0,123.5,1417.0,3330.2,3106.0,1019.3,1459.0,2912.5,682.0,1592.1,2091.0,0.0
20180526,5092.0,939.0,7981.0,572.0,1825.0,4246.0,2464.5,7020.0,118.0,1289.0,3618.0,3441.0,800.0,1690.0,2787.5,693.0,1430.0,2156.0,0.0
20180527,,,,,,,,,,,,,,,,,,,0.0
20180528,5845.0,976.0,9170.3,554.0,1876.0,3909.0,2864.6000000000004,6399.0,151.0,1032.0,3709.7,3565.0,949.6,1810.0,3039.5,849.0,1512.6,2445.0,0.0
20180529,5149.6,873.0,8204.1,513.0,2161.9,3715.0,2337.6,5941.0,122.0,888.0,3617.2,2546.0,867.3,1498.0,3873.5,758.0,1592.5,2039.0,0.0
20180530,4985.1,848.0,7914.0,517.0,1607.4,3748.0,2408.0,5425.0,102.0,798.0,3486.5,2171.0,967.3,1346.0,3349.0,784.0,1507.8,2008.0,0.0
20180531,5016.5,822.0,6532.3,503.0,1515.5,4377.0,2545.1,5162.0,87.0,943.0,2982.2,2248.0,928.3,1123.0,3805.0,728.0,1468.3,2176.0,0.0
20180601,5161.2,722.0,6463.6,531.0,2081.9,3678.0,2660.2,4651.0,105.0,949.0,3416.2,2073.0,1117.3,994.0,3706.38,653.0,1388.3,1947.0,0.0
20180602,5305.0,592.0,5592.0,572.0,878.0,3435.0,3047.8,3861.0,114.0,1311.0,3807.0,1897.0,927.0,944.0,3102.1800000000003,787.0,1343.5,2056.0,0.0
20180603,,,,,,,,,,,,,,,,,,,0.0
20180604,5891.6,694.0,8794.3,590.0,791.0,2517.0,3270.0,3958.0,161.0,1257.0,4126.4,1731.0,894.6,1418.0,6684.5,666.0,1531.1,2226.0,0.0
20180605,5244.1,802.0,7194.8,603.0,1822.8,3836.0,2611.1,3851.0,130.0,1148.0,3552.4,1341.0,969.3,1225.0,3286.5,784.0,1559.1,1998.0,0.0
20180606,5199.0,651.0,7145.0,593.0,1729.8,3486.0,2679.5,3687.0,113.0,989.0,3380.0,1027.0,990.0,1017.0,3581.0,747.0,1455.0,1508.0,0.0
20180607,4531.0,714.0,7196.8,592.0,1507.0,3713.0,2657.2,3671.0,100.0,1001.0,2979.4,1166.0,989.6,982.0,3095.5,760.0,1600.6,1352.0,0.0
20180608,5133.1,628.0,6048.6,603.0,2200.2,3531.0,2833.1,3586.0,116.0,944.0,3032.2,1267.0,805.6,1009.0,3736.0,710.0,1318.3,1387.0,0.0
20180609,5059.6,587.0,6838.3,597.0,2126.8,3280.0,3088.3,3654.0,165.0,996.0,3269.2,1314.0,781.4,1082.0,4439.0,606.0,1316.5,1368.0,0.0
20180610,,,,,,,,,,,,,,,,,,,0.0
20180611,5322.5,763.0,8411.0,590.0,2509.0,3152.0,3787.2,3648.0,118.0,1242.0,3368.4,1631.0,925.7,1262.0,3405.6800000000003,776.0,1486.1,1656.0,0.0
20180612,5541.5,644.0,6874.1,575.0,2070.5,3460.0,2968.0,3535.0,110.0,1171.0,3257.4,1363.0,909.3,1109.0,3930.0,630.0,1515.0,1519.0,0.0
20180613,5291.0,582.0,6174.3,607.0,2013.7,3913.0,3116.0,3272.0,99.0,1012.0,3103.5,1100.0,925.0,990.0,3669.0,562.0,1349.0,1430.0,0.0
20180614,4961.5,559.0,5326.9,643.0,1755.8,3603.0,3036.2,3413.0,119.0,1008.0,3148.2,1033.0,930.6,916.0,3466.5,588.0,1512.1,1410.0,0.0
20180615,4694.5,629.0,5927.6,689.0,1774.5,3922.0,3028.2,3781.0,118.0,904.0,3213.2,1292.0,846.3,838.0,2325.0,723.0,1531.8,1362.0,0.0
20180616,4405.0,645.0,6121.0,689.0,1975.0,3473.0,3294.0,4139.0,120.0,1030.0,3189.0,1506.0,686.0,1159.0,3689.5,584.0,1549.0,1200.0,0.0
20180617,,,,,,,,,,,,,,,,,,,0.0
20180618,5723.7,712.0,10815.5,661.0,2034.1,3577.0,3979.5,3704.0,153.0,1064.0,3650.6,1377.0,1056.6,832.0,2987.5,691.0,1553.4,1425.0,0.0
20180619,5312.0,670.0,9212.5,589.0,1869.4,3737.0,3118.6,3184.0,119.0,966.0,3264.2,1085.0,812.3,877.0,3823.5,579.0,1609.3,1394.0,0.0
20180620,5353.5,602.0,7970.8,558.0,2058.4,3725.0,3349.4,3145.0,124.0,871.0,2948.2,1196.0,851.3,849.0,3328.0,640.0,1366.3,1433.0,0.0
20180621,4770.5,624.0,6640.4,545.0,1514.55,3623.0,3390.1,3175.0,108.0,911.0,2692.0,1319.0,672.3,1229.0,3980.68,580.0,1183.3,1685.0,0.0
20180622,4279.5,710.0,6743.0,564.0,1962.6,4110.0,3335.7,3364.0,116.0,961.0,2935.2,1523.0,654.3,1477.0,3524.5,539.0,1262.3,2243.0,0.0
20180623,3911.0,843.0,6499.5,557.0,1677.1,3997.0,3869.0,2787.0,111.0,1384.0,3391.0,1742.0,829.0,1094.0,3143.05,564.0,1161.5,2337.0,0.0
20180624,,,,,,,,,,,,,,,,,,,0.0
20180625,5279.6,977.0,8570.0,533.0,2278.5,4215.0,3974.4,2978.0,158.0,1221.0,3721.9,1672.0,1226.0,834.0,3158.5,611.0,1120.4,2688.0,0.0
20180626,5757.5,799.0,7320.5,542.0,2027.1,3773.0,3135.1,3130.0,140.0,1088.0,3123.0,1416.0,760.0,1135.0,2734.5,778.0,1250.3,2682.0,0.0
20180627,4324.0,835.0,4156.0,620.0,1457.0,4288.0,3357.1,3384.0,118.0,1530.0,2625.2,1704.0,579.3,1594.0,2868.5,703.0,1186.4,2510.0,0.0
20180628,4884.6,834.0,6417.5,574.0,1988.1,4152.0,3316.2,3310.0,130.0,987.0,2897.6,1694.0,871.7,1141.0,3762.5,667.0,1141.2,2066.0,0.0
20180629,5195.5,850.0,5710.5,553.0,1827.4,4047.0,3372.1,3074.0,129.0,1138.0,3223.2,1690.0,1234.3,805.0,24129.0,545.0,1203.3,2030.0,0.0
20180630,4449.0,822.0,5626.0,554.0,1403.3,3991.0,3890.0,2599.0,127.0,867.0,3277.0,1581.0,770.0,902.0,3399.1800000000003,671.0,1266.5,1949.0,0.0
20180701,,,,,,,,,,,,,,,,,,,0.0
20180702,4712.0,913.0,4024.0,585.0,1828.0,4486.0,4206.2,2462.0,132.0,1242.0,3368.4,1824.0,548.6,1717.0,3375.0,737.0,1181.0,2629.0,0.0
20180703,4328.1,908.0,4929.0,563.0,550.2,3867.0,3254.2,2250.0,111.0,1426.0,2854.2,1712.0,745.6,1240.0,3314.56,709.0,1194.1,2219.0,0.0
20180704,4610.5,888.0,5819.5,544.0,1635.6,4235.0,3236.1,2585.0,139.0,943.0,2603.2,2017.0,759.3,934.0,3482.65,471.0,1172.8,2041.0,0.0
20180705,5685.1,983.0,6180.0,552.0,1684.4,3670.0,3136.2,2985.0,126.0,861.0,2836.2,2499.0,498.3,1467.0,2903.78,628.0,1008.3,2368.0,0.0
20180706,4236.5,1063.0,5697.5,520.0,1234.3,3569.0,3071.1,3966.0,128.0,897.0,3193.2,3073.0,509.3,2398.0,2733.28,645.0,1040.0,2662.0,0.0
20180707,3969.0,1141.0,3859.0,575.0,1637.0,3877.0,3623.6,5251.0,131.0,1157.0,3405.0,4343.0,667.0,1621.0,2571.78,711.0,929.5,3367.0,0.0
20180708,,,,,,,,,,,,,,,,,,,0.0
20180709,4957.6,1620.0,5087.5,630.0,1794.0,4621.0,4246.2,4402.0,184.0,1042.0,3993.4,4762.0,579.9,2449.0,4630.28,603.0,1138.6,3572.0,0.0
20180710,4528.0,1618.0,3931.0,675.0,1341.8,3991.0,3156.1,4432.0,148.0,1299.0,3364.0,4492.0,698.9,2968.0,3220.28,717.0,963.3,4562.0,0.0
20180711,3781.5,1694.0,5256.0,658.0,1679.9,4192.0,3088.1,4881.0,141.0,1144.0,3101.7,4623.0,839.5,2020.0,2990.46,794.0,936.8,4016.0,0.0
20180712,3912.5,1438.0,5473.5,604.0,1253.9,4985.0,3216.1,4694.0,134.0,1127.0,3359.2,3591.0,660.7,1848.0,3265.78,1023.0,978.3,3727.0,0.0
20180713,4646.5,1240.0,6180.0,566.0,1521.5,4696.0,3229.25,5603.0,178.0,946.0,3591.2,2702.0,591.6,1741.0,3203.28,674.0,889.3,3207.0,0.0
20180714,4192.0,1513.0,4572.0,554.0,1275.8,4794.0,3749.0,4755.0,148.0,967.0,3816.5,3040.0,525.5,2184.0,3233.0,567.0,738.5,3718.0,0.0
20180715,,,,,,,,,,,,,,,,,,,0.0
20180716,5183.0,1743.0,4728.0,611.0,1676.8,4815.0,4154.2,4507.0,185.0,925.0,3963.9,2728.0,643.5,2177.0,3579.36,796.0,898.1,4408.0,0.0
20180717,5620.0,1343.0,5251.5,583.0,1501.2,4576.0,3450.6,4082.0,141.0,841.0,3549.2,1874.0,587.2,2327.0,2915.08,918.0,805.3,4040.0,0.0
20180718,5104.0,1194.0,4866.0,577.0,1519.0,4552.0,3302.1,3971.0,120.0,935.0,3189.2,2252.0,638.8,2242.0,3493.78,823.0,768.8,4079.0,0.0
20180719,4218.6,1230.0,5601.5,545.0,1583.3,4907.0,3030.0,3958.0,124.0,1000.0,3204.4,2071.0,780.0999999999999,2340.0,3267.58,778.0,884.6,3458.0,0.0
20180720,3805.5,1492.0,5769.5,523.0,1181.0,4604.0,3183.1,3949.0,102.0,1187.0,3352.2,2091.0,901.3,1768.0,2921.93,814.0,824.8,3582.0,0.0
20180721,4274.0,1405.0,3667.0,574.0,1009.0,4502.0,3631.8,4025.0,103.0,1130.0,3311.0,1997.0,695.5,1516.0,2565.76,1084.0,752.0,2941.0,0.0
20180722,,,,,,,,,,,,,,,,,,,0.0
20180723,5558.0,1340.0,5551.0,519.0,1593.3,5117.0,3983.2,3807.0,126.0,1082.0,3501.4,2164.0,704.8,2010.0,4109.43,788.0,773.6,3415.0,0.0
20180724,4869.5,1227.0,3784.5,573.0,1260.6999999999998,4236.0,3229.1,3547.0,117.0,1097.0,3577.2,2052.0,556.8,2172.0,3778.58,813.0,607.3,4015.0,0.0
20180725,4489.5,1199.0,4613.5,594.0,470.2,4208.0,3324.1,3631.0,130.0,920.0,3490.0,1641.0,524.3,2622.0,2906.93,1670.0,640.9000000000001,4239.0,0.0
20180726,4570.1,1344.0,4338.0,651.0,1342.0,4546.0,3222.2,3849.0,93.0,1274.0,2942.4,1687.0,839.8,2073.0,2955.58,1015.0,649.2,3807.0,0.0
20180727,4030.5,1321.0,4346.0,692.0,1222.0,4286.0,3240.6,4580.0,96.0,1290.0,3113.2,2224.0,943.2,1538.0,3087.58,1323.0,648.8,3768.0,0.0
20180728,3914.0,1552.0,5906.5,619.0,1257.4,4637.0,3651.5,5312.0,148.0,1333.0,3456.2,2987.0,772.6,1370.0,3874.28,1041.0,566.5,4783.0,0.0
20180729,,,,,,,,,,,,,,,,,,,0.0
20180730,4905.5,1636.0,5300.0,608.0,1583.7,4863.0,3876.0,4979.0,146.0,1713.0,3780.4,2428.0,910.2,1726.0,3670.38,1050.0,543.2,5039.0,0.0
20180731,4408.5,1407.0,4293.0,590.0,1180.6,4421.0,3227.0,4157.0,138.0,1294.0,3477.2,1680.0,755.9000000000001,1388.0,2868.26,1215.0,508.5,4764.0,0.0
20180801,4560.5,1599.0,4118.0,659.0,1477.4,4478.0,3321.6,4584.0,185.0,1381.0,2985.2,2018.0,809.8,1100.0,3762.78,853.0,466.5,4303.0,0.0
20180802,4403.6,1841.0,4501.5,743.0,1139.7,4905.0,3190.1,7093.0,163.0,1565.0,3187.2,3363.0,680.8,1620.0,3656.98,1304.0,420.5,5917.0,0.0
20180803,4294.0,2306.0,4593.0,743.0,1186.0,4774.0,3697.8,8208.0,230.0,1638.0,3288.5,5487.0,511.0,1887.0,3344.93,2377.0,362.5,9699.0,0.0
20180804,,,,,,,,,,,,,,,,,,,0.0
20180805,,,,,,,,,,,,,,,,,,,0.0
20180806,5273.0,2068.0,5023.0,726.0,1292.6,4870.0,3911.2,5350.0,223.0,1407.0,3762.9,4904.0,767.3,2229.0,3588.78,1139.0,408.5,8436.0,0.0
20180807,4074.5,1721.0,4376.0,763.0,1531.5,4675.0,3105.7,5108.0,195.0,1325.0,3516.1,3099.0,640.7,2230.0,3811.58,1187.0,377.5,8629.0,0.0
20180808,4072.0,1883.0,5786.5,724.0,1246.2,4381.0,3207.5,5624.0,171.0,1385.0,3309.0,2744.0,912.2,1432.0,2770.78,1367.0,326.5,7563.0,0.0
20180809,4216.6,1588.0,5251.0,697.0,1055.5,4633.0,2980.3,6856.0,194.0,1274.0,3003.9,3051.0,582.0,1964.0,4568.08,1304.0,229.5,9365.0,0.0
20180810,4073.0,1725.0,5306.5,711.0,1181.1,4888.0,3122.1,8152.0,195.0,1348.0,3173.2,4915.0,821.9,1654.0,4213.5,957.0,264.5,11758.0,0.0
20180811,3203.0,2140.0,4814.5,730.0,1123.0,4254.0,3404.05,8235.0,171.0,1551.0,3264.0,5284.0,686.2,1908.0,3289.36,1015.0,248.5,10917.0,0.0
20180812,,,,,,,,,,,,,,,,,,,0.0
20180813,4669.0,2044.0,4925.5,748.0,1316.4,4715.0,3942.7,5687.0,216.0,1890.0,3851.4,3210.0,580.5999999999999,2419.0,3699.71,1115.0,256.0,11283.0,0.0
20180814,4020.0,1937.0,6295.0,729.0,1391.3000000000002,4615.0,3199.1,5816.0,171.0,1684.0,2898.2,4064.0,541.9000000000001,2986.0,3980.43,1026.0,230.0,9806.0,0.0
20180815,3997.0,2225.0,6266.0,685.0,1200.4,4317.0,3264.0,5841.0,196.0,1640.0,2800.0,5695.0,691.5,3122.0,3809.78,944.0,139.5,10654.0,0.0
20180816,3851.2,2097.0,5754.0,644.0,1183.3,4603.0,3215.3,5891.0,166.0,1440.0,2716.6,6104.0,713.9,2533.0,4331.3,874.0,125.3,12924.0,0.0
20180817,3758.0,2054.0,5509.5,636.0,1189.9,4868.0,3032.6,7609.0,166.0,1519.0,2754.2,7308.0,656.3,2439.0,2666.93,1184.0,120.0,14775.0,0.0
20180818,3756.0,2337.0,4802.0,622.0,266.0,4441.0,3445.7,8748.0,155.0,1701.0,3063.0,9238.0,539.5,4590.0,3216.08,1116.0,127.0,15558.0,0.0
20180819,,,,,,,,,,,,,,,,,,,0.0
20180820,4606.0,2395.0,5378.5,658.0,1304.6,4727.0,3600.5,8117.0,221.0,1718.0,3193.4,7879.0,751.9000000000001,3811.0,4248.0,970.0,203.5,13491.0,0.0
20180821,4351.5,2389.0,4675.5,680.0,1348.4,5156.0,2880.1,8498.0,173.0,2032.0,3145.2,6746.0,797.8,3387.0,4109.07,1201.0,172.5,13171.0,0.0
20180822,3729.0,2302.0,6027.5,804.0,1178.1,4707.0,3029.9,9430.0,193.0,2182.0,2825.7,6966.0,671.8,4110.0,2718.43,1441.0,131.5,15448.0,0.0
20180823,3575.0,2531.0,5366.0,668.0,1232.6,4551.0,3031.8,11850.0,171.0,2443.0,2749.6,9275.0,888.8,4878.0,3035.93,1668.0,174.3,14452.0,0.0
20180824,3041.0,2830.0,3323.0,684.0,1255.5,4561.0,3125.1,11842.0,157.0,3156.0,2847.2,9401.0,740.3,5276.0,2612.15,1635.0,125.0,14048.0,0.0
20180825,2391.0,2618.0,4267.0,726.0,1295.4,4547.0,3261.0,8924.0,154.0,3524.0,2762.0,7496.0,714.5,5989.0,1689.9299999999998,1765.0,99.5,12463.0,0.0
20180826,,,,,,,,,,,,,,,,,,,0.0
20180827,4747.5,2031.0,5775.5,695.0,1346.4,4740.0,3785.9,7059.0,308.0,2140.0,3470.9,4233.0,846.6,3145.0,5814.78,985.0,246.0,8049.0,0.0
20180828,4316.0,1561.0,5735.0,677.0,824.3000000000001,4788.0,2831.6,8890.0,281.0,2164.0,2597.5,4598.0,604.9000000000001,5094.0,3204.3,1336.0,201.0,7047.0,0.0
20180829,4299.0,1745.0,4374.0,665.0,1227.7,4505.0,2856.3,9580.0,200.0,2209.0,2486.2,5572.0,855.6,4211.0,4091.28,1054.0,210.5,8395.0,0.0
20180830,3578.0,1755.0,5485.0,657.0,1208.6999999999998,4737.0,3239.6,9316.0,186.0,2370.0,2432.4,5873.0,824.0,3437.0,4703.43,981.0,258.3,6412.0,0.0
20180831,3804.0,2174.0,5269.0,665.0,1064.0,4748.0,3066.1,8537.0,179.0,2724.0,2485.0,7552.0,823.5,3041.0,3125.86,1090.0,266.5,5830.0,0.0
20180901,3998.0,2116.0,4785.0,703.0,1209.0,4353.0,3268.1,8099.0,186.0,2315.0,2353.5,12050.0,664.0,3573.0,3645.71,1008.0,143.0,8313.0,0.0
20180902,,,,,,,,,,,,,,,,,,,0.0
20180903,6381.0,1826.0,5939.0,707.0,1440.0,4709.0,3330.2,8988.0,241.0,2408.0,2664.4,11291.0,666.0999999999999,4379.0,4777.43,985.0,310.0,8015.0,0.0
20180904,4597.0,2181.0,4802.0,727.0,1431.8,4223.0,2921.1,10289.0,245.0,2637.0,2184.2,18054.0,697.4,3855.0,3266.93,1296.0,417.5,6784.0,0.0
20180905,4752.0,2232.0,5230.0,729.0,1252.9,4320.0,2753.1,10559.0,184.0,2900.0,2229.4,13362.0,679.3,4074.0,4756.43,1005.0,494.0,5426.0,0.0
20180906,5973.0,1911.0,5962.0,707.0,1503.2,4293.0,2898.8,11368.0,279.0,2414.0,2202.4,13238.0,840.2,2609.0,4835.280000000001,1120.0,369.5,5391.0,0.0
20180907,5710.0,1743.0,6481.0,678.0,1313.1,4566.0,3102.1,11501.0,305.0,2164.0,2317.2,16663.0,696.2,3002.0,4274.28,1123.0,332.4,6613.0,0.0
20180908,4722.0,1790.0,4948.0,666.0,1442.4,4354.0,3418.8,10179.0,231.5,2252.0,2893.6,14888.0,649.7,3476.0,4305.43,1124.0,388.7,6883.0,0.0
20180909,,,,,,,,,,,,,,,,,,,0.0
20180910,5958.0,1881.0,6541.0,649.0,313.0,5132.0,3212.4,10967.0,256.0,2391.0,2682.4,14961.0,835.8,3114.0,4762.93,1123.0,554.8,5805.0,0.0
20180911,6045.5,1518.0,6117.5,643.0,1467.6,3989.0,2746.3,13293.0,254.0,2227.0,2671.8,11829.0,911.2,2557.0,5994.34,1054.0,533.8,6098.0,0.0
20180912,6513.5,1360.0,5799.5,645.0,1344.9,4094.0,2854.6,11602.0,294.0,2186.0,2394.2,11661.0,905.7,2305.0,4313.63,1055.0,599.8,5355.0,0.0
20180913,6663.5,1150.0,6167.0,645.0,1471.8,4521.0,2880.2,11394.0,243.0,2208.0,2320.8,11871.0,764.3,2465.0,4841.08,1127.0,710.8,4635.0,0.0
20180914,7254.5,1266.0,4876.5,686.0,1753.7,4370.0,2914.6,12888.0,241.0,2282.0,2735.3,11194.0,827.2,2477.0,4918.28,1120.0,786.8,4871.0,0.0
20180915,6124.0,1327.0,6015.0,666.0,1171.0,4274.0,3394.5,10919.0,281.0,2330.0,2924.6,9288.0,726.5,2215.0,5824.0,968.0,847.5,4759.0,0.0
