,date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),day
533,2019-03-31,4060.15,1026.0,4917.5,747.0,2004.105,3368.5,2204.1,4903.0,858.0,628.0,3127.2,2398.0,964.3,1193.0,3071.4300000000003,732.5,1905.225,1957.0,일요일
534,2019-04-01,5035.5,1085.0,5534.5,795.0,2356.16,3613.0,2322.2,4834.0,905.0,643.0,3228.4,2523.0,1094.6,1250.0,3817.25,636.0,1517.9299999999998,2053.0,월요일
535,2019-04-02,4378.5,942.0,5908.0,820.0,2248.82,3613.0,1975.0,4425.0,863.0,669.0,3062.2,2628.0,992.3,1257.0,3461.75,655.0,2114.6,2146.0,화요일
536,2019-04-03,4293.0,943.0,6265.5,840.0,2148.12,3653.0,2009.1,4215.0,1003.0,785.0,2956.2,2258.0,1060.3,1137.0,3861.25,592.0,1629.61,2020.0,수요일
537,2019-04-04,4287.5,892.0,6579.0,789.0,1920.84,3559.0,1952.1,4119.0,944.0,805.0,2834.2,2103.0,1215.3,1214.0,4925.25,537.0,1688.4,1990.0,목요일
538,2019-04-05,3511.5,949.0,6774.0,694.0,1960.7,3694.0,1916.1,4477.0,1005.0,714.0,2776.2,2010.0,1060.3,998.0,4366.75,533.0,1506.6,1985.0,금요일
539,2019-04-06,3181.0,1021.0,5147.5,769.0,1495.0,3554.0,2009.0,4504.0,985.0,773.0,2966.0,2168.0,914.0,983.0,2765.25,628.0,1899.0,2068.0,토요일
540,2019-04-07,3781.25,1058.0,5005.5,819.5,1663.3,3852.5,2089.3,4608.5,1026.5,760.5,2994.1,2365.0,956.3,1045.0,3206.25,610.5,1811.45,2144.0,일요일
541,2019-04-08,4381.5,1095.0,4863.5,870.0,1831.6,4151.0,2169.6,4713.0,1068.0,748.0,3022.2,2562.0,998.6,1107.0,3647.25,593.0,1723.9,2220.0,월요일
542,2019-04-09,14291.5,1018.0,4580.5,1039.0,1820.6,3851.0,1666.0,5172.0,806.0,846.0,3048.0,2676.0,1124.3,832.0,3826.0,514.0,1439.6,2331.0,화요일
543,2019-04-10,4316.5,1004.0,5109.0,1064.0,1998.45,4127.0,1990.0,4709.0,1018.0,827.0,2932.0,2141.0,1068.0,783.0,2888.86,879.0,1847.9,2385.0,수요일
544,2019-04-11,3837.5,1007.0,5620.0,978.0,1841.22,4047.0,1941.1,4592.0,765.0,1047.0,2830.2,2068.0,728.3,916.0,2906.75,679.0,1536.3,2160.0,목요일
545,2019-04-12,4063.5,911.0,4262.5,1016.0,2030.74,3543.0,1994.1,4302.0,976.0,818.0,2782.2,1911.0,883.3,911.0,2036.6,832.0,1721.82,1977.0,금요일
546,2019-04-13,3469.0,966.0,5885.0,968.0,1867.66,3593.0,2061.0,4300.0,1075.0,692.0,2996.0,1902.0,816.0,795.0,2800.75,800.0,1877.0,1786.0,토요일
547,2019-04-14,3740.25,995.0,6781.75,934.5,1913.085,3735.0,2109.6,4527.0,1056.5,700.5,3002.95,2062.5,845.3,929.0,3785.25,710.5,1950.71,1781.0,일요일
548,2019-04-15,4011.5,1024.0,7678.5,901.0,1958.51,3877.0,2158.2,4754.0,1038.0,709.0,3009.9,2223.0,874.6,1063.0,4769.75,621.0,2024.42,1776.0,월요일
549,2019-04-16,4371.5,987.0,6039.0,942.0,1568.23,3859.0,1711.1,5062.0,1000.0,675.0,2718.2,2304.0,923.0,924.0,4345.25,602.0,1785.32,1728.0,화요일
550,2019-04-17,4299.0,938.0,6657.5,900.0,1423.8,3654.0,1877.1,5000.0,845.0,711.0,2801.2,2222.0,922.3,844.0,4526.75,559.0,1669.3,1648.0,수요일
551,2019-04-18,4031.0,951.0,5931.0,907.0,1760.3,4220.0,1892.1,5125.0,1013.0,683.0,2946.2,2272.0,1110.3,776.0,3947.25,613.0,1473.5,1628.0,목요일
552,2019-04-19,4550.5,918.0,6538.0,854.0,1510.5,3819.0,2003.1,5285.0,945.0,637.0,2966.0,2299.0,916.3,724.0,3447.75,661.0,1546.6,1601.0,금요일
553,2019-04-20,4117.0,835.0,7348.5,686.0,1513.0,3749.0,2082.0,5574.0,921.0,592.0,3430.0,1893.0,744.0,707.0,3402.61,547.0,1529.0,1598.0,토요일
554,2019-04-21,4968.75,845.0,7766.5,645.0,1807.8,3854.5,2292.7,5286.5,874.5,673.5,3364.7,1881.0,797.15,717.5,3375.1800000000003,600.0,1494.55,1679.5,일요일
555,2019-04-22,5820.5,855.0,8184.5,604.0,2102.6,3960.0,2503.4,4999.0,828.0,755.0,3299.4,1869.0,850.3,728.0,3347.75,653.0,1460.1,1761.0,월요일
556,2019-04-23,4019.0,812.0,5001.0,719.0,1391.6,3729.0,2000.1,4431.0,896.0,737.0,3082.2,1620.0,954.3,635.0,3186.75,650.0,1448.8,1733.0,화요일
557,2019-04-24,4708.0,664.0,4946.0,757.0,1673.4,3698.0,2045.1,3999.0,891.0,793.0,2878.2,1428.0,764.3,689.0,2966.75,722.0,1510.1,1641.0,수요일
558,2019-04-25,4613.0,618.0,6257.5,706.0,1570.1,3643.0,2157.0,3695.0,875.0,747.0,2889.7,1334.0,692.3,712.0,3947.75,650.0,1741.5,1407.0,목요일
559,2019-04-26,4787.0,591.0,5880.5,670.0,1343.0,4034.0,2128.1,3478.0,967.0,581.0,2824.2,1335.0,662.3,832.0,3266.0,623.0,1816.3,1196.0,금요일
560,2019-04-27,3505.0,612.0,4885.0,678.0,1024.6,3740.0,2176.0,3482.0,840.0,554.0,3172.0,1244.0,748.0,771.0,2066.5,941.0,1809.5,1068.0,토요일
561,2019-04-28,4172.25,653.0,5255.5,704.5,1550.6,3759.5,2279.6,3641.5,819.0,645.0,3234.3,1411.5,884.3,776.0,2897.625,814.5,1799.65,1100.5,일요일
562,2019-04-29,4839.5,694.0,5626.0,731.0,2076.6,3779.0,2383.2,3801.0,798.0,736.0,3296.6,1579.0,1020.6,781.0,3728.75,688.0,1789.8,1133.0,월요일
563,2019-04-30,4591.0,703.0,5194.0,790.0,1775.9,3682.0,1734.5,4421.0,707.0,1212.0,2774.0,1899.0,904.0,815.0,3567.36,881.0,1560.0,1135.0,화요일
564,2019-05-01,4476.5,654.0,6309.0,785.0,1637.1,3587.0,1929.1,4516.0,844.0,1141.0,2826.2,2194.0,947.3,741.0,3028.7,877.0,1525.8,1221.0,수요일
565,2019-05-02,4332.0,710.0,5743.0,854.0,1617.1999999999998,5629.0,1758.2,5497.0,891.0,1147.0,2647.4,2538.0,930.6,719.0,3650.7,798.0,1529.6,1332.0,목요일
566,2019-05-03,4214.0,781.0,7786.5,925.0,1586.7,3677.0,1819.0,7337.0,1015.0,909.0,3020.0,3291.0,916.0,731.0,3806.7,792.0,1611.5,1484.0,금요일
567,2019-05-04,3283.0,1044.0,7540.5,692.0,1761.0,3466.0,2180.0,8722.0,943.0,1088.0,3443.5,4178.0,792.0,1010.0,2666.7,927.0,1641.5,1436.0,토요일
568,2019-05-05,3756.25,1090.5,8433.25,668.5,1734.35,3490.5,2387.05,7334.5,959.0,1030.0,3638.85,3712.5,885.15,1092.5,3637.35,798.5,1568.65,1447.0,일요일
569,2019-05-06,4229.5,1137.0,9326.0,645.0,1707.7,3515.0,2594.1,5947.0,975.0,972.0,3834.2,3247.0,978.3,1175.0,4608.0,670.0,1495.8,1458.0,월요일
570,2019-05-07,4440.5,1033.0,8355.0,642.0,2539.3,4018.0,1928.3,6207.0,835.0,985.0,3270.6,2395.0,932.9,1228.0,4059.45,670.0,1356.1,1443.0,화요일
571,2019-05-08,5038.0,886.0,6772.0,647.0,1916.4,3411.0,2069.1,6466.0,1015.0,807.0,3020.2,3421.0,962.3,1041.0,3802.5,625.0,1224.1,1547.0,수요일
572,2019-05-09,4652.5,840.0,7988.0,578.0,1764.4,3328.0,2075.6,6422.0,898.0,810.0,2746.2,4691.0,989.3,940.0,2916.2,794.0,1200.8,2073.0,목요일
573,2019-05-10,4681.5,790.0,7034.0,607.0,1878.6,3227.0,2112.1,6588.0,887.0,988.0,3223.2,3993.0,1010.3,978.0,3389.56,865.0,1387.1,2743.0,금요일
574,2019-05-11,3892.0,888.0,8466.5,547.0,1733.8,3525.0,2243.0,6614.0,938.0,991.0,3432.0,3560.0,756.0,1253.0,2346.2,893.0,1576.3,2086.0,토요일
575,2019-05-12,4624.0,898.0,8875.0,524.5,1968.0,3419.5,2369.8,6441.5,909.0,1020.0,3576.6,3342.0,861.3,1268.0,3134.725,714.5,1488.55,1918.5,일요일
576,2019-05-13,5356.0,908.0,9283.5,502.0,2202.2,3314.0,2496.6,6269.0,880.0,1049.0,3721.2,3124.0,966.6,1283.0,3923.25,536.0,1400.8,1751.0,월요일
577,2019-05-14,4922.5,712.0,8810.5,442.0,1592.1,3691.0,1854.0,6411.0,855.0,1200.0,3174.2,2790.0,858.3,1168.0,4068.2,687.0,1405.0,1823.0,화요일
578,2019-05-15,5039.0,607.0,6575.5,497.0,1784.2,3357.0,2220.1,5361.0,866.0,1157.0,3272.2,2036.0,850.3,997.0,3207.25,959.0,1493.3,1728.0,수요일
579,2019-05-16,4490.5,569.0,8866.0,458.0,1882.6,3609.0,2160.1,4508.0,885.0,1135.0,3202.2,1601.0,914.3,904.0,3446.2,738.0,1457.3,1694.0,목요일
580,2019-05-17,4701.0,593.0,7731.0,431.0,1828.1,3366.0,2208.0,4449.0,871.0,1094.0,3019.0,1496.0,950.0,763.0,2546.2,882.0,1510.3,1620.0,금요일
581,2019-05-18,4843.0,602.0,6417.0,428.0,1422.0,3023.0,2297.0,4608.0,765.0,1404.0,3156.0,1548.0,870.0,747.0,2905.7,803.0,1380.0,1322.0,토요일
582,2019-05-19,4895.75,627.0,6239.0,465.5,1740.85,3211.5,2455.65,4532.0,786.5,1523.5,3454.3,1509.5,836.8,874.0,3974.38,744.0,1442.95,1397.0,일요일
583,2019-05-20,4948.5,652.0,6061.0,503.0,2059.7,3400.0,2614.3,4456.0,808.0,1643.0,3752.6,1471.0,803.6,1001.0,5043.06,685.0,1505.9,1472.0,월요일
584,2019-05-21,5018.0,670.0,7322.0,455.0,2042.0,3614.0,2086.1,4194.0,935.0,1482.0,3056.0,1439.0,759.3,1024.0,4028.2,661.0,1423.3,1446.0,화요일
585,2019-05-22,4880.5,629.0,6464.5,485.0,1748.0,3421.0,2173.1,3801.0,926.0,1356.0,3142.2,1128.0,929.3,820.0,4157.95,613.0,1298.1,1490.0,수요일
586,2019-05-23,4300.5,672.0,8012.5,477.0,2090.1,3249.0,2096.1,3940.0,888.0,1406.0,2886.2,1174.0,1136.3,669.0,4341.25,420.0,1349.6,1556.0,목요일
587,2019-05-24,4335.0,678.0,8255.0,478.0,1964.6,2806.0,1976.1,4258.0,930.0,1226.0,2854.2,1301.0,985.3,644.0,3667.7,626.0,1532.1,1504.0,금요일
588,2019-05-25,3819.0,720.0,8213.0,467.0,2127.0,2847.0,2274.0,4933.0,808.0,1145.0,3092.0,1974.0,735.0,773.0,2464.45,621.0,1386.2,1365.0,토요일
589,2019-05-26,4290.25,848.0,8987.75,444.5,2217.1,2824.0,2361.8,5000.5,878.0,1197.5,3278.2,2003.0,911.8,701.5,3127.95,673.5,1508.9,1401.5,일요일
590,2019-05-27,4761.5,976.0,9762.5,422.0,2307.2,2801.0,2449.6,5068.0,948.0,1250.0,3464.4,2032.0,1088.6,630.0,3791.45,726.0,1631.6,1438.0,월요일
591,2019-05-28,4372.0,910.0,6186.0,442.0,1823.8,3327.0,2023.1,5354.0,805.0,1774.0,2518.2,1995.0,573.3,776.0,3007.7,765.0,1185.7,1561.0,화요일
592,2019-05-29,4545.0,901.0,7232.0,435.0,2200.6,2897.0,2354.0,4974.0,847.0,1556.0,2898.5,1641.0,966.0,531.0,4224.95,573.0,1173.4,1903.0,수요일
593,2019-05-30,4665.0,882.0,4634.0,516.0,2258.6,2512.0,2445.2,4539.0,847.0,1791.0,2856.4,1878.0,838.6,595.0,4249.7,634.0,1324.1,2107.0,목요일
594,2019-05-31,3974.5,876.0,7001.0,517.0,2075.1,2689.0,2236.1,4607.0,876.0,1672.0,2948.2,2157.0,914.3,585.0,3986.56,712.0,1346.7,2057.0,금요일
595,2019-06-01,3958.0,937.0,6128.5,555.0,2040.5,2433.0,2240.0,5094.0,945.0,1542.0,3078.0,2064.0,630.0,655.0,3366.2,698.0,1282.1,1587.0,토요일
596,2019-06-02,4340.5,1019.5,8909.25,521.5,2522.75,2645.0,2478.6,5526.5,967.0,1521.0,3240.2,2220.5,716.3,760.5,3428.29,713.5,1362.4499999999998,1820.5,일요일
597,2019-06-03,4723.0,1102.0,11690.0,488.0,3005.0,2857.0,2717.2,5959.0,989.0,1500.0,3402.4,2377.0,802.6,866.0,3490.38,729.0,1442.8,2054.0,월요일
598,2019-06-04,4528.5,1112.0,9221.0,486.0,2599.0,2391.0,2377.1,5340.0,1008.0,1487.0,3124.0,2055.0,830.3,787.0,3087.7,736.0,1281.5,2095.0,화요일
599,2019-06-05,4718.0,998.0,9014.0,458.0,2301.0,2068.0,2493.1,5190.0,1019.0,1487.0,2890.2,1855.0,870.3,613.0,2989.4300000000003,898.0,1347.3,2085.0,수요일
600,2019-06-06,4391.0,876.0,9695.0,418.0,2420.2,2487.0,2650.0,4406.0,964.0,1591.0,2780.1,1674.0,878.0,489.0,3325.2,734.0,1431.3,1752.0,목요일
601,2019-06-07,4083.5,916.0,6562.5,437.0,2296.0,2836.0,2594.2,4006.0,1174.0,1536.0,2778.4,1855.0,574.6,794.0,2947.75,1079.0,1310.4,1733.0,금요일
602,2019-06-08,3130.0,986.0,6004.5,411.0,1398.0,3094.0,2788.0,4109.0,747.0,1600.0,2434.0,2759.0,384.0,1160.0,3046.41,868.0,1240.0,1711.0,토요일
603,2019-06-09,4055.25,1004.0,7708.25,409.0,1656.45,2917.0,3154.35,3904.5,987.0,1547.5,2964.2,2371.5,579.3,1122.0,3599.075,856.0,1348.1,1799.0,일요일
604,2019-06-10,4980.5,1022.0,9412.0,407.0,1914.9,2740.0,3520.7,3700.0,1227.0,1495.0,3494.4,1984.0,774.6,1084.0,4151.74,844.0,1456.2,1887.0,월요일
605,2019-06-11,4229.5,1002.0,7781.5,393.0,2237.7,2601.0,2568.1,3643.0,1060.0,1470.0,2670.7,1887.0,604.3,1126.0,3468.88,822.0,1473.3000000000002,1721.0,화요일
606,2019-06-12,4125.5,901.0,8217.0,379.0,2396.8,2806.0,2825.0,3443.0,1110.0,1229.0,2609.1,1768.0,780.3,799.0,4548.88,664.0,1523.0,1756.0,수요일
607,2019-06-13,4280.5,1007.0,8017.0,372.0,1881.4,2661.0,2757.9,3523.0,1019.0,1189.0,2742.7,1753.0,738.3,608.0,3487.38,695.0,1546.3,1611.0,목요일
608,2019-06-14,4331.0,882.0,8208.0,356.0,1557.2,2468.0,2587.6,3748.0,1002.0,1064.0,2740.2,1878.0,608.3,768.0,2427.7,781.0,1519.6,1550.0,금요일
609,2019-06-15,3746.0,905.0,6533.5,372.0,1711.9,2696.0,2910.0,4065.0,806.0,1343.0,2980.0,2227.0,635.0,738.0,2404.95,667.0,1236.9,1568.0,토요일
610,2019-06-16,4229.75,964.0,7750.75,372.0,2025.95,2776.0,3136.35,3974.5,943.5,1335.5,3053.2,2220.5,667.8,911.5,2679.155,836.0,1323.4,1674.5,일요일
611,2019-06-17,4713.5,1023.0,8968.0,372.0,2340.0,2856.0,3362.7,3884.0,1081.0,1328.0,3126.4,2214.0,700.6,1085.0,2953.36,1005.0,1409.9,1781.0,월요일
612,2019-06-18,4609.0,926.0,7335.0,388.0,2475.6,2953.0,2881.1,3750.0,1058.0,1118.0,2894.2,2160.0,931.3,846.0,3026.38,836.0,1401.4,1779.0,화요일
613,2019-06-19,5129.5,830.0,6743.5,392.0,2171.7,2962.0,2874.1,3585.0,981.0,1134.0,2608.2,2047.0,802.3,766.0,3108.38,845.0,1405.8,1695.0,수요일
614,2019-06-20,4419.0,777.0,7063.0,385.0,1898.1,2765.0,2964.6,3428.0,971.0,1176.0,2375.0,2238.0,618.3,1092.0,3659.41,825.0,1412.1,1709.0,목요일
615,2019-06-21,4219.5,822.0,7877.0,370.0,2355.1,2704.0,3077.6,3398.0,909.0,1194.0,2838.2,2280.0,587.3,1195.0,3058.38,805.0,1283.3,1679.0,금요일
616,2019-06-22,3810.0,911.0,5885.0,362.0,1790.0,2889.0,3330.2,3190.0,959.0,1194.0,3372.0,2249.0,704.0,958.0,3294.95,604.0,1217.5,1692.0,토요일
617,2019-06-23,4144.0,995.0,6369.5,384.5,2031.0,2912.5,3528.7,3210.0,1031.5,1143.5,3250.2,2098.0,730.8,1115.5,3119.45,638.5,1391.0,1737.0,일요일
618,2019-06-24,4478.0,1079.0,6854.0,407.0,2272.0,2936.0,3727.2,3230.0,1104.0,1093.0,3128.4,1947.0,757.6,1273.0,2943.95,673.0,1564.5,1782.0,월요일
619,2019-06-25,4543.0,1106.0,6906.0,423.0,2226.3,3134.0,3076.0,2973.0,1139.0,1145.0,2642.0,1973.0,591.0,1134.0,4079.75,567.0,1485.4,1784.0,화요일
620,2019-06-26,4321.0,1009.0,6894.0,423.0,2089.2,2882.0,3076.5,3024.0,1089.0,1040.0,2678.0,2513.0,725.0,918.0,3466.77,1090.0,1473.8,1825.0,수요일
621,2019-06-27,4325.0,1044.0,5493.0,419.0,1574.8,3027.0,2961.0,3166.0,1099.0,1082.0,2834.0,3359.0,697.0,937.0,3082.38,895.0,1318.7,1965.0,목요일
622,2019-06-28,3423.0,1491.0,5695.5,468.0,1942.0,3237.0,2989.5,3549.0,897.0,1385.0,2825.5,4329.0,659.0,1066.0,2906.88,883.0,1319.3,2352.0,금요일
623,2019-06-29,4184.0,1365.0,8752.0,404.0,1755.7,3203.0,3474.7,3416.0,925.0,1271.0,3480.0,2713.0,629.0,1136.0,4443.24,762.0,1234.8,2470.0,토요일
624,2019-06-30,4883.0,1268.0,8641.5,405.5,1834.65,3238.5,3732.85,3300.0,941.0,1320.5,3460.0,2415.0,670.0,1095.0,4257.145,708.0,1268.4,2421.5,일요일
625,2019-07-01,5582.0,1171.0,8531.0,407.0,1913.6,3274.0,3991.0,3184.0,957.0,1370.0,3440.0,2117.0,711.0,1054.0,4071.05,654.0,1302.0,2373.0,월요일
626,2019-07-02,5260.0,1024.0,6439.5,384.0,1832.6,3233.0,3226.0,2984.0,968.0,1474.0,2944.0,2174.0,729.0,1002.0,3580.0,629.0,1145.0,2435.0,화요일
627,2019-07-03,5256.0,876.0,8408.0,348.0,1664.4,3125.0,3308.0,2901.0,1089.0,1339.0,3000.0,2487.0,532.0,980.0,3951.0,607.0,1229.0,2540.0,수요일
628,2019-07-04,4523.0,862.0,6453.0,347.0,1751.4,3204.0,3086.0,2761.0,1050.0,1211.0,2952.0,2428.0,435.0,1162.0,3226.25,432.0,1095.6,2585.0,목요일
629,2019-07-05,4486.0,871.0,7163.5,336.0,1620.4,2823.0,3021.0,2946.0,1080.0,1093.0,3288.0,2128.0,433.5,1619.0,3056.0,667.0,1112.2,2584.0,금요일
630,2019-07-06,4239.0,908.0,5296.0,365.0,1594.9,2936.0,3480.0,3275.0,886.0,1129.0,2910.0,2876.0,664.5,1725.0,2475.0,662.0,1005.2,2801.0,토요일
631,2019-07-07,4345.5,982.5,5703.5,360.5,1766.45,3009.5,3689.0,3285.5,902.0,1351.0,2988.0,3164.0,856.25,1401.5,2735.15,674.0,991.85,3031.5,일요일
632,2019-07-08,4452.0,1057.0,6111.0,356.0,1938.0,3083.0,3898.0,3296.0,918.0,1573.0,3066.0,3452.0,1048.0,1078.0,2995.3,686.0,978.5,3262.0,월요일
633,2019-07-09,4507.0,1158.0,5822.5,326.0,1657.0,2975.0,3011.0,3562.0,979.0,1347.0,2732.0,4111.0,667.0,1498.0,2855.8,772.0,1095.0,3557.0,화요일
634,2019-07-10,4352.0,1118.0,5365.5,338.0,1649.2,3016.0,3207.0,3522.0,998.0,1684.0,2968.0,4282.0,639.5,1368.0,3266.29,864.0,1209.7,2992.0,수요일
635,2019-07-11,4435.0,1179.0,3665.5,353.0,1621.6999999999998,3385.0,3271.0,3539.0,1121.0,1724.0,3190.0,4072.0,639.0,1395.0,2503.5,785.0,1074.7,2859.0,목요일
636,2019-07-12,4142.0,1114.0,3954.0,377.0,1492.2,3090.0,3097.0,3834.0,1005.0,1653.0,2986.5,3937.0,631.5,1324.0,4548.0,488.0,955.7,3080.0,금요일
637,2019-07-13,5001.0,964.0,5324.5,369.0,1537.0,2961.0,3414.0,3767.0,989.0,1791.0,3367.7,2633.0,570.0,1411.0,2303.0,554.0,893.4,3107.0,토요일
638,2019-07-14,5632.5,934.5,5405.75,387.5,1797.65,3076.0,3673.0,3633.5,1145.0,1640.0,3680.85,2289.5,659.0,1561.0,3281.405,696.0,957.45,3365.5,일요일
639,2019-07-15,6264.0,905.0,5487.0,406.0,2058.3,3191.0,3932.0,3500.0,1301.0,1489.0,3994.0,1946.0,748.0,1711.0,4259.81,838.0,1021.5,3624.0,월요일
640,2019-07-16,5429.0,906.0,4961.0,373.0,1560.2,2766.0,3203.0,3118.0,1242.0,1297.0,3145.0,1615.0,648.0,1846.0,2814.25,617.0,1119.0,3084.0,화요일
641,2019-07-17,5221.0,710.0,5317.0,386.0,1259.1,2920.0,3299.0,2764.0,1124.0,981.0,2997.0,1510.0,748.0,1605.0,2804.25,625.0,1152.2,2254.0,수요일
642,2019-07-18,5483.0,667.0,5068.5,392.0,1561.8,3040.0,3241.0,2615.0,1095.0,965.0,2555.5,1658.0,846.5,1136.0,4103.75,514.0,918.5,2383.0,목요일
643,2019-07-19,4387.0,697.0,4733.5,385.0,1441.9,2925.0,3087.0,2924.0,941.0,1014.0,2900.0,2129.0,569.5,1229.0,3604.75,556.0,865.5,3063.0,금요일
644,2019-07-20,4435.0,827.0,4589.0,380.0,1369.0,2807.0,3492.0,3115.0,1081.0,1036.0,3172.0,2651.0,852.0,873.0,3416.79,730.0,830.9,3750.0,토요일
645,2019-07-21,4198.0,916.5,4979.75,376.0,1611.25,2946.0,3670.5,3024.0,969.0,1231.0,3306.0,2404.0,834.25,1005.0,3183.27,655.5,970.3,3599.5,일요일
646,2019-07-22,3961.0,1006.0,5370.5,372.0,1853.5,3085.0,3849.0,2933.0,857.0,1426.0,3440.0,2157.0,816.5,1137.0,2949.75,581.0,1109.7,3449.0,월요일
647,2019-07-23,5736.0,778.0,4483.0,366.0,1593.5,3122.0,3084.0,3160.0,1207.0,1187.0,3072.0,1810.0,813.5,1080.0,4204.75,451.0,1140.3,2652.0,화요일
648,2019-07-24,5707.0,648.0,5145.0,355.0,1581.5,3181.0,3197.0,3003.0,1119.0,973.0,3220.0,2015.0,829.0,1102.0,3589.25,458.0,947.2,2500.0,수요일
649,2019-07-25,4293.0,728.0,5157.5,359.0,1263.7,3002.0,3114.0,3041.0,992.0,1077.0,3027.7,2234.0,675.5,862.0,3283.0,353.0,880.0,2814.0,목요일
650,2019-07-26,4131.0,860.0,4449.5,362.0,1765.4,2998.0,3018.0,4174.0,924.0,1192.0,2780.8,2423.0,673.5,886.0,2526.0,658.0,836.5,2992.0,금요일
651,2019-07-27,3839.0,938.0,3367.0,387.0,1417.4,2898.0,3420.0,5817.0,1000.0,1084.0,2702.0,3754.0,545.0,1232.0,994.75,967.0,731.0,3219.0,토요일
652,2019-07-28,4343.5,1055.0,4013.5,375.5,1494.7,2903.0,3742.5,4986.0,925.0,1455.0,2927.5,4023.0,519.0,1584.5,2024.75,761.5,705.05,3431.5,일요일
653,2019-07-29,4848.0,1172.0,4660.0,364.0,1572.0,2908.0,4065.0,4155.0,850.0,1826.0,3153.0,4292.0,493.0,1937.0,3054.75,556.0,679.1,3644.0,월요일
654,2019-07-30,4763.0,1104.0,4201.5,384.0,1402.0,2810.0,3338.0,3566.0,950.0,1485.0,2792.0,4349.0,745.0,1689.0,4194.75,414.0,588.4,3762.0,화요일
655,2019-07-31,4473.0,1338.0,5125.0,408.0,1584.0,2859.0,3217.0,5023.0,1182.0,1324.0,2924.0,8219.0,711.5,1295.0,3456.79,654.0,539.0,5051.0,수요일
656,2019-08-01,4438.0,1791.0,4688.5,469.0,1265.0,2933.0,3245.0,7554.0,1033.0,2257.0,3310.5,9571.0,792.0,1631.0,3234.75,506.0,583.9,4803.0,목요일
657,2019-08-02,4867.0,2956.0,4889.0,485.0,1571.0,2883.0,3806.0,9335.0,1260.0,1372.0,3569.2,11122.0,848.0,1371.0,2094.75,750.0,642.3,5146.0,금요일
658,2019-08-03,5002.5,2368.0,5620.0,473.0,1565.85,3015.5,3964.0,7290.5,1272.0,1472.5,3604.6,9848.0,827.5,1602.5,3289.75,627.5,554.65,4701.0,토요일
659,2019-08-04,5002.5,2368.0,5620.0,473.0,1565.85,3015.5,3964.0,7290.5,1272.0,1472.5,3604.6,9848.0,827.5,1602.5,3289.75,627.5,554.65,4701.0,일요일
660,2019-08-05,5138.0,1780.0,6351.0,461.0,1560.6999999999998,3148.0,4122.0,5246.0,1284.0,1573.0,3640.0,8574.0,807.0,1834.0,4484.75,505.0,467.0,4256.0,월요일
661,2019-08-06,4600.0,1659.0,4890.5,456.0,1340.2,3248.0,3182.0,4641.0,1348.0,1282.0,3299.0,7527.0,741.0,1471.0,4603.75,436.0,397.5,6476.0,화요일
662,2019-08-07,4883.0,1545.0,4963.0,447.0,2496.9,2986.0,3104.0,5278.0,1192.0,1337.0,3166.0,6956.0,538.0,1808.0,4204.75,480.0,424.4,5345.0,수요일
663,2019-08-08,3584.0,2375.0,4327.0,460.0,1548.4,2951.0,2889.0,8491.0,1021.0,1798.0,2936.0,7804.0,655.5,2075.0,2524.75,612.0,300.4,5887.0,목요일
664,2019-08-09,4521.0,1772.0,4248.0,463.0,1365.2,3013.0,2903.0,9956.0,1103.0,1570.0,3061.5,6291.0,759.0,2308.0,2941.25,386.0,284.0,6009.0,금요일
665,2019-08-10,4713.0,1568.0,4919.0,467.0,1456.0,2857.0,3635.0,7827.0,1313.0,1402.0,3260.0,5428.0,817.0,1954.0,2416.79,857.0,291.0,6419.0,토요일
666,2019-08-11,5130.5,1558.5,4982.5,502.0,1672.85,3029.5,3778.0,6899.5,1323.5,1392.0,3424.75,4893.0,728.75,2292.0,2845.77,740.5,299.5,7032.5,일요일
667,2019-08-12,5548.0,1549.0,5046.0,537.0,1889.7,3202.0,3921.0,5972.0,1334.0,1382.0,3589.5,4358.0,640.5,2630.0,3274.75,624.0,308.0,7646.0,월요일
668,2019-08-13,5289.0,1159.0,4946.0,593.0,1507.4,3036.0,3054.8,4989.0,1245.0,1359.0,3114.5,2959.0,511.0,3696.0,4334.75,479.0,296.5,6973.0,화요일
669,2019-08-14,4582.0,1164.0,5971.5,475.0,1474.9,3018.0,3081.0,4477.0,1048.0,1212.0,2753.0,2477.0,915.5,2320.0,3484.75,532.0,350.5,5666.0,수요일
670,2019-08-15,4785.0,1224.0,6032.0,448.0,1426.1999999999998,3158.0,3022.0,5457.0,1020.0,1154.0,3036.8,3022.0,616.5,2303.0,2924.75,607.0,347.0,5330.0,목요일
671,2019-08-16,3587.0,1486.0,4509.0,440.0,1214.0,2987.0,2895.9,7732.0,1046.0,1401.0,2844.5,5318.0,619.5,2940.0,2404.75,693.0,336.5,5951.0,금요일
672,2019-08-17,3766.0,1565.0,4491.5,433.0,1490.5,2944.0,3248.5,10024.0,1145.0,1486.0,2863.0,6191.0,654.5,3693.0,2572.5,476.0,255.0,7697.0,토요일
